MassiveID	filename	SampleType	NCBITaxonomy	UBERONBodyPartName	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SampleExtractionMethod
MSV000082852	160617_FHS_Eicosanoid_Plate_26_22.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_23.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_24.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_25.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_27.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_28.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_29.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_32.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_33.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_36.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_37.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_39.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_40.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_42.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_45.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_47.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_49.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_50.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_51.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_54.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_56.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_57.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_60.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_61.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_62.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_63.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_67.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_69.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_71.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_72.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_76.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_77.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_82.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_83.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_84.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_85.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_91.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_92.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160617_FHS_Eicosanoid_Plate_26_93.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_02.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_04.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_05.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_07.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_08.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_09.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_10.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_11.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_13.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_14.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_15.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_19.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_21.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_22.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_23.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_26.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_28.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_31.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_32.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_33.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_34.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_35.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_36.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_37.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_40.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_43.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_44.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_49.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_50.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_52.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_54.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_55.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_56.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_58.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_60.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_61.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_62.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_63.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_64.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_66.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_67.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_69.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_73.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_77.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_78.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_79.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_80.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_81.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_85.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_87.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_88.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_89.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_90.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_91.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160618_FHS_Eicosanoid_Plate_25_94.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_02.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_07.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_10.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_11.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_12.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_13.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_16.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_18.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_19.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_20.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_21.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_22.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_25.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
MSV000082852	160621_FHS_Eicosanoid_Plate_24_29.mzML	animal	9606|Homo sapiens	blood plasma	Q Exactive|MS:1001911	electrospray ionization (negative)	reverse phase (C18)	ethanol (100%)
