MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	Tube	ATTRIBUTE_Strain	ATTRIBUTE_Clutch	ATTRIBUTE_Tissue	ATTRIBUTE_SquidNumber
MSV000097783	Blank_02.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_02	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_03.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_03	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_04.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_04	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_05.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_05	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_06.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_06	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_07.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_07	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_08.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_08	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_09.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_09	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_10.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_10	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_10	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_11.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_11	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_11	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_12.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_12	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_12	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_13.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_13	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_13	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_14.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_14	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_14	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_15.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_15	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_15	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_16.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_16	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_16	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_17.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_17	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_17	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_18.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_18	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_18	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_19.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_19	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_19	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_20.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_20	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_20	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
MSV000097783	Blank_21.mzML	blank_analysis	blank_analysis	not applicable	2025	not applicable	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	Blank_21	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_Blank_21	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
