MassiveID	filename	ATTRIBUTE_Strain	ATTRIBUTE_YnpID	ATTRIBUTE_Date	ATTRIBUTE_Method	ATTRIBUTE_Mode	ATTRIBUTE_ExperimentID	ATTRIBUTE_Media	ATTRIBUTE_CultureFormat	ATTRIBUTE_IncubationDays	NCBITaxonomy	IonizationSourceAndPolarity	MassSpectrometer	SampleCollectionDateandTime	NCBIGenome	SampleType	SampleTypeSub1	SampleExtractionMethod	ChromatographyAndPhase
MSV000099077	Cordyceps_ophioglossoides_IHEM_5799_YNP74_20221125_Bas70-C18_POS_UMETAB297_220_B4.mzXML	Cordyceps_ophioglossoides_IHEM_5799	YNP74	20221125	Bas-C18	POS	220	CMA	plate	14	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528835.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_ophioglossoides_IHEM_5799_YNP74_20221125_Bas70-C18_POS_UMETAB297_238_C9.mzXML	Cordyceps_ophioglossoides_IHEM_5799	YNP74	20221125	Bas-C18	POS	238	MEA	plate	14	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528835.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_ophioglossoides_IHEM_5799_YNP74_20221125_Bas70-C18_POS_UMETAB297_245_D4.mzXML	Cordyceps_ophioglossoides_IHEM_5799	YNP74	20221125	Bas-C18	POS	245	PDA	plate	14	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528835.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_ophioglossoides_DSM_1208_YNP73_20220803_UMETAB_C18_POS_Sample_66.mzXML	Cordyceps_ophioglossoides_DSM_1208	YNP73	20220803	Cyclosporin	POS	66	rice	plate	40	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2022	GCA_051528855.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_ophioglossoides_DSM_1208_YNP73_20230804_Ac-C18_POS_UMETAB359_710_D1.mzXML	Cordyceps_ophioglossoides_DSM_1208	YNP73	20230804	Ac-C18	POS	710	CMA	plate	14	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051528855.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_ophioglossoides_DSM_1208_YNP73_20230804_Ac-C18_POS_UMETAB359_711_D2.mzXML	Cordyceps_ophioglossoides_DSM_1208	YNP73	20230804	Ac-C18	POS	711	MEA	plate	14	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051528855.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_ophioglossoides_DSM_1208_YNP73_20230804_Ac-C18_POS_UMETAB359_712_D3.mzXML	Cordyceps_ophioglossoides_DSM_1208	YNP73	20230804	Ac-C18	POS	712	PDA	plate	14	71617|Tolypocladium ophioglossoides	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051528855.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_militaris_DSM_23612_YNP72_20221125_Ac-C18_POS_UMETAB297_209_A5.mzXML	Cordyceps_militaris_DSM_23612	YNP72	20221125	Ac-C18	POS	209	PDA	plate	14	73501|Cordyceps militaris	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_militaris_DSM_23612_YNP72_20221125_Bas70-C18_POS_UMETAB297_209_A5.mzXML	Cordyceps_militaris_DSM_23612	YNP72	20221125	Bas-C18	POS	209	PDA	plate	14	73501|Cordyceps militaris	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_militaris_DSM_23612_YNP72_20230309_Bas70-C18_POS_UMETAB315_327A_C4.mzXML	Cordyceps_militaris_DSM_23612	YNP72	20230309	Bas-C18	POS	327	CMA	plate	14	73501|Cordyceps militaris	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051528875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_militaris_DSM_23612_YNP72_20230309_Bas70-C18_POS_UMETAB315_328A_C5.mzXML	Cordyceps_militaris_DSM_23612	YNP72	20230309	Bas-C18	POS	328	MEA	plate	14	73501|Cordyceps militaris	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051528875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_militaris_DSM_23612_YNP72_20230310_Bas70-C18_POS_UMETAB315_327A_C4.mzXML	Cordyceps_militaris_DSM_23612	YNP72	20230310	Bas-C18	POS	327	CMA	plate	14	73501|Cordyceps militaris	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/10/2023	GCA_051528875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_militaris_DSM_23612_YNP72_20230310_Bas70-C18_POS_UMETAB315_328A_C5.mzXML	Cordyceps_militaris_DSM_23612	YNP72	20230310	Bas-C18	POS	328	MEA	plate	14	73501|Cordyceps militaris	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/10/2023	GCA_051528875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_amoene-rosea_IHEM_18564_YNP71_20221111_Ac-C18_POS_UMETAB292_163.mzXML	Cordyceps_amoene-rosea_IHEM_18564	YNP71	20221111	Ac-C18	POS	163	PDA	plate	13	150358|Cordyceps amoene-rosea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051528895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_amoene-rosea_IHEM_18564_YNP71_20221111_Bas70-C18_POS_UMETAB292_163.mzXML	Cordyceps_amoene-rosea_IHEM_18564	YNP71	20221111	Bas-C18	POS	163	PDA	plate	13	150358|Cordyceps amoene-rosea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051528895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_amoene-rosea_IHEM_18564_YNP71_20221125_Ac-C18_POS_UMETAB297_224_B8.mzXML	Cordyceps_amoene-rosea_IHEM_18564	YNP71	20221125	Ac-C18	POS	224	CMA	plate	14	150358|Cordyceps amoene-rosea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_amoene-rosea_IHEM_18564_YNP71_20221125_Ac-C18_POS_UMETAB297_229_C1.mzXML	Cordyceps_amoene-rosea_IHEM_18564	YNP71	20221125	Ac-C18	POS	229	MEA	plate	14	150358|Cordyceps amoene-rosea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_amoene-rosea_IHEM_18564_YNP71_20221125_Bas70-C18_POS_UMETAB297_224_B8.mzXML	Cordyceps_amoene-rosea_IHEM_18564	YNP71	20221125	Bas-C18	POS	224	CMA	plate	14	150358|Cordyceps amoene-rosea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_amoene-rosea_IHEM_18564_YNP71_20221125_Bas70-C18_POS_UMETAB297_229_C1.mzXML	Cordyceps_amoene-rosea_IHEM_18564	YNP71	20221125	Bas-C18	POS	229	MEA	plate	14	150358|Cordyceps amoene-rosea	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_62075_YNP6_20221125_Ac-C18_POS_UMETAB297_208_A4.mzXML	Beauveria_bassiana_DSM_62075	YNP6	20221125	Ac-C18	POS	208	PDA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528915.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_62075_YNP6_20221125_Bas70-C18_POS_UMETAB297_208_A4.mzXML	Beauveria_bassiana_DSM_62075	YNP6	20221125	Bas-C18	POS	208	PDA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/25/2022	GCA_051528915.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_62075_YNP6_20230309_Bas70-C18_POS_UMETAB315_312_B1.mzXML	Beauveria_bassiana_DSM_62075	YNP6	20230309	Bas-C18	POS	312	MEA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051528915.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_DSM_62075_YNP6_20230309_Bas70-C18_POS_UMETAB315_313_B2.mzXML	Beauveria_bassiana_DSM_62075	YNP6	20230309	Bas-C18	POS	313	CMA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/9/2023	GCA_051528915.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_viridis_DSM_882_YNP70_20230803_Bas70-C18_POS_UMETAB359_684_A11.mzXML	Claviceps_viridis_DSM_882	YNP70	20230803	Bas-C18	POS	684	MEA	plate	14	89179|Claviceps viridis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051528945.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_viridis_DSM_882_YNP70_20230803_Bas70-C18_POS_UMETAB359_685_A12.mzXML	Claviceps_viridis_DSM_882	YNP70	20230803	Bas-C18	POS	685	PDA	plate	14	89179|Claviceps viridis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051528945.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_viridis_DSM_882_YNP70_20230804_Ac-C18_POS_UMETAB359_683_A10.mzXML	Claviceps_viridis_DSM_882	YNP70	20230804	Ac-C18	POS	683	CMA	plate	14	89179|Claviceps viridis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051528945.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_viridis_DSM_882_YNP70_20230804_Ac-C18_POS_UMETAB359_684_A11.mzXML	Claviceps_viridis_DSM_882	YNP70	20230804	Ac-C18	POS	684	MEA	plate	14	89179|Claviceps viridis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051528945.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_viridis_DSM_882_YNP70_20230804_Ac-C18_POS_UMETAB359_685_A12.mzXML	Claviceps_viridis_DSM_882	YNP70	20230804	Ac-C18	POS	685	PDA	plate	14	89179|Claviceps viridis	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051528945.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_paspali_DSM_883_YNP67_20230509_Bas-C18_POS_UMETAB332_626_D2.mzXML	Claviceps_paspali_DSM_883	YNP67	20230509	Bas-C18	POS	626	CMA	plate	14	40601|Claviceps paspali	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051528995.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_paspali_DSM_883_YNP67_20230509_Bas-C18_POS_UMETAB332_627_D3.mzXML	Claviceps_paspali_DSM_883	YNP67	20230509	Bas-C18	POS	627	CMA	plate	14	40601|Claviceps paspali	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051528995.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_paspali_DSM_883_YNP67_20230509_Bas-C18_POS_UMETAB332_628_D4.mzXML	Claviceps_paspali_DSM_883	YNP67	20230509	Bas-C18	POS	628	PDA	plate	14	40601|Claviceps paspali	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/9/2023	GCA_051528995.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_paspali_DSM_883_YNP67_20230512_Ac-C18_POS_UMETAB333_626A_D2.mzXML	Claviceps_paspali_DSM_883	YNP67	20230512	Ac-C18	POS	626	CMA	plate	14	40601|Claviceps paspali	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051528995.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_paspali_DSM_883_YNP67_20230512_Ac-C18_POS_UMETAB333_627A_D3.mzXML	Claviceps_paspali_DSM_883	YNP67	20230512	Ac-C18	POS	627	CMA	plate	14	40601|Claviceps paspali	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051528995.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Claviceps_paspali_DSM_883_YNP67_20230512_Ac-C18_POS_UMETAB333_628A_D4.mzXML	Claviceps_paspali_DSM_883	YNP67	20230512	Ac-C18	POS	628	PDA	plate	14	40601|Claviceps paspali	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	5/12/2023	GCA_051528995.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_muscarius_MUCL9713_YNP65_20240405_Ac-C18_POS_UMETAB473_743_B2.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240405	Ac-C18	POS	743	PDA	plate	14	2231603|Akanthomyces muscarius	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/5/2024	GCA_051529015.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_muscarius_MUCL9713_YNP65_20240405_Ac-C18_POS_UMETAB473_744_B3.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240405	Ac-C18	POS	744	MEA	plate	14	2231603|Akanthomyces muscarius	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/5/2024	GCA_051529015.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_muscarius_MUCL9713_YNP65_20240405_Ac-C18_POS_UMETAB473_745_B4.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240405	Ac-C18	POS	745	CMA	plate	14	2231603|Akanthomyces muscarius	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/5/2024	GCA_051529015.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_muscarius_MUCL9713_YNP65_20240409_Bas70-C18_POS_UMETAB473_743_B2.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240409	Bas70-C18	POS	743	PDA	plate	14	2231603|Akanthomyces muscarius	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/9/2024	GCA_051529015.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_muscarius_MUCL9713_YNP65_20240409_Bas70-C18_POS_UMETAB473_744_B4.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240409	Bas70-C18	POS	744	MEA	plate	14	2231603|Akanthomyces muscarius	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/9/2024	GCA_051529015.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_muscarius_MUCL9713_YNP65_20240409_Bas70-C18_POS_UMETAB473_745_B4.mzXML	Akanthomyces_muscarius_MUCL9713	YNP65	20240409	Bas70-C18	POS	745	CMA	plate	14	2231603|Akanthomyces muscarius	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/9/2024	GCA_051529015.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_IHEM_3558_YNP66_20230301_Ac-C18_POS_UMETAB316_396_B1.mzXML	Beauveria_bassiana_IHEM_3558	YNP66	20230301	Ac-C18	POS	396	CMA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/1/2023	GCA_051529035.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_IHEM_3558_YNP66_20230301_Ac-C18_POS_UMETAB316_397_B2.mzXML	Beauveria_bassiana_IHEM_3558	YNP66	20230301	Ac-C18	POS	397	PDA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/1/2023	GCA_051529035.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_IHEM_3558_YNP66_20230302_CyclosporineA_POS_Sample-396_20230302202812.mzXML	Beauveria_bassiana_IHEM_3558	YNP66	20230302	Cyclosporin	POS	396	CMA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/2/2023	GCA_051529035.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_IHEM_3558_YNP66_20230302_CyclosporineA_POS_Sample-397_20230302203913.mzXML	Beauveria_bassiana_IHEM_3558	YNP66	20230302	Cyclosporin	POS	397	PDA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/2/2023	GCA_051529035.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_bassiana_IHEM_3558_YNP66_20230310_Bas70-C18_POS_UMETAB315_395_H12.mzXML	Beauveria_bassiana_IHEM_3558	YNP66	20230310	Bas-C18	POS	395	MEA	plate	14	176275|Beauveria bassiana	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/10/2023	GCA_051529035.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecani_MUCL8115_YNP64_20230803_Bas70-C18_POS_UMETAB359_728_E7.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230803	Bas70-C18	POS	728	PDA	plate	14	150366|Akanthomyces	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecani_MUCL8115_YNP64_20230803_Bas70-C18_POS_UMETAB359_729_E8.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230803	Bas70-C18	POS	729	MEA	plate	14	150366|Akanthomyces	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecani_MUCL8115_YNP64_20230803_Bas70-C18_POS_UMETAB359_730_E9.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230803	Bas70-C18	POS	730	CMA	plate	14	150366|Akanthomyces	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecani_MUCL8115_YNP64_20230804_Ac-C18_POS_UMETAB359_728_E7.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230804	Ac-C18	POS	728	PDA	plate	14	150366|Akanthomyces	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecani_MUCL8115_YNP64_20230804_Ac-C18_POS_UMETAB359_729_E8.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230804	Ac-C18	POS	729	MEA	plate	14	150366|Akanthomyces	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecani_MUCL8115_YNP64_20230804_Ac-C18_POS_UMETAB359_730_E9.mzXML	Akanthomyces_lecani_MUCL8115	YNP64	20230804	Ac-C18	POS	730	CMA	plate	14	150366|Akanthomyces	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecanii_MUCL_8115_YNP64_20230803_Bas70-C18_POS_UMETAB359_728_E7.mzXML	Akanthomyces_lecanii_MUCL_8115	YNP64	20230803	Bas-C18	POS	728	PDA	plate	14	2714763|Akanthomyces lecanii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecanii_MUCL_8115_YNP64_20230803_Bas70-C18_POS_UMETAB359_729_E8.mzXML	Akanthomyces_lecanii_MUCL_8115	YNP64	20230803	Bas-C18	POS	729	MEA	plate	14	2714763|Akanthomyces lecanii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecanii_MUCL_8115_YNP64_20230803_Bas70-C18_POS_UMETAB359_730_E9.mzXML	Akanthomyces_lecanii_MUCL_8115	YNP64	20230803	Bas-C18	POS	730	CMA	plate	14	2714763|Akanthomyces lecanii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/3/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecanii_MUCL_8115_YNP64_20230804_Ac-C18_POS_UMETAB359_728_E7.mzXML	Akanthomyces_lecanii_MUCL_8115	YNP64	20230804	Ac-C18	POS	728	PDA	plate	14	2714763|Akanthomyces lecanii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecanii_MUCL_8115_YNP64_20230804_Ac-C18_POS_UMETAB359_729_E8.mzXML	Akanthomyces_lecanii_MUCL_8115	YNP64	20230804	Ac-C18	POS	729	MEA	plate	14	2714763|Akanthomyces lecanii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Akanthomyces_lecanii_MUCL_8115_YNP64_20230804_Ac-C18_POS_UMETAB359_730_E9.mzXML	Akanthomyces_lecanii_MUCL_8115	YNP64	20230804	Ac-C18	POS	730	CMA	plate	14	2714763|Akanthomyces lecanii	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	8/4/2023	GCA_051529055.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
