MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ATTRIBUTE_Col_Date	ATTRIBUTE_Location	ATTRIBUTE_Species	ATTRIBUTE_Round	ATTRIBUTE_Acclim_Table	ATTRIBUTE_Acclim_Tank	ATTRIBUTE_Exp_Table	ATTRIBUTE_Exp_Tank	Treatment	Water_Tube	Dis_Date
MSV000097316	E52_GILL.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E52_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E52_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A01		E3	E52	Control	not specified	9/20/23
MSV000097316	E52_GUT.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E52_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E52_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A01		E3	E52	Control	not specified	9/20/23
MSV000097316	E52_SKIN.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E52_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E52_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A01		E3	E52	Control	not specified	9/20/23
MSV000097316	E53_GILL.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E53_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E53_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A03		E3	E53	Control	not specified	9/20/23
MSV000097316	E53_GUT.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E53_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E53_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A03		E3	E53	Control	not specified	9/20/23
MSV000097316	E53_SKIN.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E53_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E53_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A03		E3	E53	Control	not specified	9/20/23
MSV000097316	E54_GILL.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E54_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E54_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A05 -> A03		E3	E54	Control	not specified	9/20/23
MSV000097316	E54_GUT.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E54_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E54_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A05 -> A03		E3	E54	Control	not specified	9/20/23
MSV000097316	E54_SKIN.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E54_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E54_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A05 -> A03		E3	E54	Control	not specified	9/20/23
MSV000097316	E55_GILL.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E55_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E55_GILL	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A06		E3	E55	Control	not specified	9/20/23
MSV000097316	E55_GUT.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E55_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E55_GUT	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A06		E3	E55	Control	not specified	9/20/23
MSV000097316	E55_SKIN.mzML	animal	tissue	36217|Abudefduf troschelii	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E55_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		8.983447, -79.501616	not applicable	not applicable	E55_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	9/2/2023	Pacific	Abudefduf troschelii	2	A06		E3	E55	Control	not specified	9/20/23
MSV000097316	E56_GILL.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E56_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E56_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A02		E3	E56	Control	not specified	9/20/23
MSV000097316	E56_GUT.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E56_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E56_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A02		E3	E56	Control	not specified	9/20/23
MSV000097316	E56_SKIN.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E56_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E56_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A02		E3	E56	Control	not specified	9/20/23
MSV000097316	E57_GILL.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E57_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E57_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A01		E3	E57	Control	not specified	9/20/23
MSV000097316	E57_GUT.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E57_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E57_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A01		E3	E57	Control	not specified	9/20/23
MSV000097316	E57_SKIN.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E57_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E57_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A01		E3	E57	Control	not specified	9/20/23
MSV000097316	E58_GILL.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E58_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E58_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A05		E3	E58	Control	not specified	9/20/23
MSV000097316	E58_GUT.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E58_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E58_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A05		E3	E58	Control	not specified	9/20/23
MSV000097316	E58_SKIN.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E58_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E58_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A05		E3	E58	Control	not specified	9/20/23
MSV000097316	E59_GILL.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E59_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E59_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A06		E3	E59	Control	not specified	9/20/23
MSV000097316	E59_GUT.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E59_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E59_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A06		E3	E59	Control	not specified	9/20/23
MSV000097316	E59_SKIN.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E59_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E59_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A06		E3	E59	Control	not specified	9/20/23
MSV000097316	E60_GILL.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E60_GILL	not applicable	not specified	gill filament	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E60_GILL	Infancy (<2 yrs)	UBERON:0009120	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A06		E3	E60	Control	not specified	9/20/23
MSV000097316	E60_GUT.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E60_GUT	not applicable	not specified	lower digestive tract	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E60_GUT	Infancy (<2 yrs)	UBERON:0004907	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A06		E3	E60	Control	not specified	9/20/23
MSV000097316	E60_SKIN.mzML	animal	tissue	50731|Abudefduf saxatilis	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	E60_SKIN	not applicable	not specified	skin of body	not applicable	not applicable	not applicable	not applicable	9/20/2023 9:00	Panama		9.5120996,-79.6925936	not applicable	not applicable	E60_SKIN	Infancy (<2 yrs)	UBERON:0002097	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8/30/2023	Caribbean	Abudefduf saxatilis	2	A06		E3	E60	Control	not specified	9/20/23
